,City,Venue Category,Venue,Venue Latitude,Venue Longitude
5247,Monterey Park,Asian Restaurant,Noodle Cafe,34.06264302490817,-118.12846974171003
5248,Monterey Park,Dessert Shop,Yogurtland,34.039007,-118.143501
5249,Monterey Park,Department Store,Daiso,34.03865747664126,-118.14563226856752
5250,Monterey Park,Smoke Shop,Beyond Vape,34.063786144845324,-118.13440340598031
5251,Monterey Park,Bank,Wells Fargo,34.03945587183233,-118.14393639564514
5252,Monterey Park,American Restaurant,Boston Market,34.04028165271739,-118.14197027928742
5253,Monterey Park,Chinese Restaurant,Hot Pot Hot Pot,34.06180618093075,-118.13404909068161
5254,Monterey Park,Japanese Restaurant,Tokyo Shabu Shabu,34.06458753373371,-118.1343515193363
5255,Monterey Park,Café,Macchiato,34.06385288035748,-118.13447066697323
5256,Monterey Park,Chinese Restaurant,Kim Tar Restaurant,34.06234890642663,-118.10958432166728
5257,Monterey Park,Sandwich Place,The Hat,34.07866657962181,-118.12315991980824
5258,Monterey Park,Gastropub,Brew Kitchen Bar,34.035525,-118.130108
5259,Monterey Park,Tea Room,Ten Ren's Tea Time,34.06787996401772,-118.13417168389181
5260,Monterey Park,Massage Studio,Harmony Day Spa,34.06264360255914,-118.126503022718
5261,Monterey Park,Snack Place,Aji Ichiban,34.068385738952735,-118.13375451987673
5262,Monterey Park,Convenience Store,7-Eleven,34.0445959662549,-118.161402538435
5263,Monterey Park,Bakery,Sunmerry Bakery / Happy Lemon,34.06862167139086,-118.1337483601634
5264,Monterey Park,Park,Highlands Park,34.05828219878677,-118.15388219577862
5265,Monterey Park,Chinese Restaurant,Qing Dao Bread Food,34.065218,-118.123144
5266,Monterey Park,Chinese Restaurant,Happy Family Restaurant,34.031897219875965,-118.12613981590238
5267,Monterey Park,Art Museum,Vincent Price Art Museum,34.03870098266699,-118.14694573389323
5268,Monterey Park,Gym,LA Fitness,34.05739843602293,-118.13302255434417
5269,Monterey Park,Chinese Restaurant,New Lucky Seafood Restaurant,34.062602184555814,-118.1280231588159
5270,Monterey Park,Japanese Restaurant,Shin Sen Gumi Yakitori and Shabu Shabu,34.06278286298589,-118.13469867599267
5271,Monterey Park,Dessert Shop,Premier Dessert Art,34.06267118665477,-118.1295520882256
5272,Monterey Park,Café,Ganache Patisserie & Cafe by Nicol,34.06441593870251,-118.1344022797848
5273,Monterey Park,Discount Store,99 Cents Only Stores,34.031511,-118.127939
5274,Monterey Park,Mexican Restaurant,Tacos Ensenada,34.033560246590405,-118.15359856604096
5275,Monterey Park,Vietnamese Restaurant,Nha Trang,34.0625553872503,-118.11209983800539
5276,Monterey Park,Ice Cream Shop,Baskin-Robbins,34.03881299999998,-118.14286527976226
5277,Monterey Park,Mexican Restaurant,La Costa Restaurant,34.03117256683395,-118.1287917202377
5278,Monterey Park,Warehouse Store,Costco,34.037318502721675,-118.10398996310256
5279,Monterey Park,Food & Drink Shop,Bubble Crush,34.06227892583872,-118.11044311131218
5280,Monterey Park,Chinese Restaurant,Savoy Kitchen,34.07849714574106,-118.12094973723971
5281,Monterey Park,Vietnamese Restaurant,Banh Mi My Tho,34.07806172611116,-118.12580352585887
5282,Monterey Park,Mexican Restaurant,Pepe's Mexican Food,34.07852553536646,-118.12846536434768
5283,Monterey Park,Pharmacy,Rite Aid,34.0383222,-118.1438099
5284,Monterey Park,Donut Shop,bumblebee donuts &  ice cream,34.03186117634287,-118.12611875492371
5285,Monterey Park,Juice Bar,Jamba Juice,34.030656,-118.124574
5286,Monterey Park,Chinese Restaurant,Atlantic Seafood & Dim Sum Restaurant,34.06935913970371,-118.13411164515578
5287,Monterey Park,Cajun / Creole Restaurant,Ritter's Steam Kettle Cooking,34.077214357068534,-118.14357649881224
5288,Monterey Park,Convenience Store,7-Eleven,34.06219576782851,-118.10782581567764
5289,Monterey Park,Szechuan Restaurant,Chengdu Taste,34.0779432701684,-118.13246073642755
5290,Monterey Park,Hotel,Hilton Garden Inn,34.02729060767041,-118.13380300998688
5291,Monterey Park,Restaurant,Z's Crazy Good,34.04620778733309,-118.16165895177757
5292,Monterey Park,Tea Room,Coffee Zone,34.059200674929755,-118.13340150067152
5293,Monterey Park,Italian Restaurant,Angelo's Italian Restaurant & Pizzeria,34.07734133,-118.13986517
5294,Monterey Park,Szechuan Restaurant,火辣辣 Huolala Restaurant,34.064171619179085,-118.12656899273829
5295,Monterey Park,Mexican Restaurant,Fruteria Huerta,34.07608777451843,-118.14242759600198
5296,Monterey Park,Thai Restaurant,Thai Paradise,34.06346639512268,-118.13437196246329
5297,Monterey Park,Department Store,Kohl's,34.03163319898065,-118.12212747882296
5298,Monterey Park,Pizza Place,Mod Pizza,34.0358834,-118.1042191
5299,Monterey Park,Chinese Restaurant,Sam Woo Barbeque,34.078146124269054,-118.12865319520311
5300,Monterey Park,Bakery,Domies Bakery,34.063272147475075,-118.10350981589559
5301,Monterey Park,Asian Restaurant,Yoma Myanmar,34.06270561642922,-118.1126041649451
5302,Monterey Park,Japanese Restaurant,Bachan's Take Out,34.045338359183795,-118.09948561427309
5303,Monterey Park,American Restaurant,Astro Burgers,34.02461215148823,-118.14136160629614
5304,Monterey Park,BBQ Joint,Cocary Shabu Shabu BBQ,34.06107603519886,-118.12304787823491
5305,Monterey Park,Pharmacy,Franks Liquor & Market,34.02639324290419,-118.14433182346667
5306,Monterey Park,Hot Dog Joint,Wienerschnitzel,34.06250402594345,-118.1068400417974
5307,Monterey Park,Vietnamese Restaurant,Pho Ga Bac-Ninh,34.06931097070604,-118.10838002097768
5308,Monterey Park,Chinese Restaurant,Mama Lu's Dumpling House,34.06268198189136,-118.12932991495562
5309,Monterey Park,Sushi Restaurant,Osho Sushi,34.06302901598514,-118.13190725274015
5310,Monterey Park,Thai Restaurant,Nawa Thai Cuisine,34.023518,-118.13359299999999
5311,Monterey Park,Vietnamese Restaurant,Ba Le Sandwich Shop,34.077171817060616,-118.13371007554663
5312,Monterey Park,Hardware Store,The Home Depot,34.0370357,-118.1016339
5313,Norwalk,Fast Food Restaurant,In-N-Out Burger,33.90112985997627,-118.08238777651333
5314,Norwalk,Grocery Store,Stater Bros. Markets,33.9180609369562,-118.09292490009639
5315,Norwalk,Coffee Shop,Starbucks,33.901447,-118.08231
5316,Norwalk,Mexican Restaurant,Albert's Mexican Food,33.91588347895813,-118.0871900771748
5317,Norwalk,Supermarket,Northgate Gonzalez Markets,33.91336554759507,-118.08423609195299
5318,Norwalk,Shopping Plaza,Norwalk Town Square,33.902336404480685,-118.08255672454834
5319,Norwalk,Coffee Shop,Starbucks,33.90238576347115,-118.09924349825728
5320,Norwalk,Shoe Store,Vans Factory Outlet,33.91678044604826,-118.08549008920737
5321,Norwalk,Coffee Shop,Starbucks,33.9123777633928,-118.0821745227232
5322,Norwalk,Mexican Restaurant,Noemi's Mexican Food,33.90074246652549,-118.08238071968007
5323,Norwalk,Frozen Yogurt Shop,Yogurtland,33.904410999999996,-118.083425
5324,Norwalk,Bookstore,Leche Cafe and Bookstore,33.914105,-118.083101
5325,Norwalk,Mexican Restaurant,Los Compadres Mexican Restaurant & Sports Bar,33.901931816160825,-118.08613562965688
5326,Norwalk,Chinese Restaurant,Ho Ho China,33.89770528643938,-118.08707157348931
5327,Norwalk,Bank,Chase Bank,33.901932,-118.0856
5328,Norwalk,Korean Restaurant,Grill Town,33.920153773598294,-118.07320593389136
5329,Norwalk,Chinese Restaurant,Kung Pao Bowl,33.91799479469196,-118.0700672196801
5330,Norwalk,Mexican Restaurant,Rancho Grande,33.902760054946285,-118.10201384447905
5331,Norwalk,Big Box Store,Target,33.91814603401953,-118.07613633898089
5332,Norwalk,Video Game Store,GameStop,33.90486036922401,-118.08334385667388
5333,Norwalk,Convenience Store,7-Eleven,33.9174119,-118.0692842
5334,Norwalk,Ice Cream Shop,Shave It,33.92281885220695,-118.09837556001925
5335,Norwalk,Pharmacy,CVS pharmacy,33.916688478428014,-118.09895164188565
5336,Norwalk,Bakery,Candle Light Bakery,33.90278008977774,-118.10076514344
5337,Norwalk,Mexican Restaurant,Señor Baja,33.88787487774596,-118.08132781821377
5338,Norwalk,Mexican Restaurant,Tacos Los Gueros,33.9092988238941,-118.07505320053205
5339,Norwalk,Fast Food Restaurant,Chick-fil-A,33.9177918,-118.0645509
5340,Norwalk,Fast Food Restaurant,Wendy’s,33.916798834209814,-118.07341441512108
5341,Norwalk,Mexican Restaurant,Ana's Bionicos,33.902766609648516,-118.10064039799971
5342,Norwalk,Warehouse Store,Costco,33.92034671505338,-118.10256819354794
5343,Norwalk,Bowling Alley,Keystone Lanes,33.91756928663457,-118.08894801499318
5344,Norwalk,Pizza Place,Shakey's Pizza Parlor,33.917520612418045,-118.09013360345139
5345,Norwalk,Donut Shop,Rainbow Donuts,33.91747493187357,-118.07014362152596
5346,Norwalk,Burger Joint,The Habit Burger Grill,33.918743,-118.072958
5347,Norwalk,Sandwich Place,Jimmy John's,33.917646000000005,-118.073701
5348,Norwalk,Fast Food Restaurant,Jack in the Box,33.90197798465333,-118.07585254311562
5349,Norwalk,Coffee Shop,Starbucks,33.925714,-118.10731399999999
5350,Norwalk,Burger Joint,Original Tommy's Hamburgers,33.88725918887497,-118.08274760082176
5351,Norwalk,Steakhouse,Outback Steakhouse,33.91317923629107,-118.07234551698905
5352,Norwalk,Fast Food Restaurant,In-N-Out Burger,33.88721211983682,-118.10146368313526
5353,Norwalk,Coffee Shop,Panera Bread,33.91757292499056,-118.0653678827003
5354,Norwalk,Juice Bar,Jamba Juice,33.917472,-118.07017
5355,Norwalk,Coffee Shop,Starbucks,33.922011348555394,-118.09794415037149
5356,Norwalk,Chinese Restaurant,Panda Express,33.91873825494869,-118.0735754408407
5357,Norwalk,Big Box Store,Target,33.925278920568935,-118.10711043703388
5358,Norwalk,Health Food Store,Viva Low Carb Diabetic Food Market,33.935860999999996,-118.07828
5359,Norwalk,Thai Restaurant,Renu Nakorn Restaurant,33.90271499441052,-118.05447776086186
5360,Norwalk,Sandwich Place,SUBWAY,33.917417364783816,-118.07035096553392
5361,Norwalk,General Entertainment,Golf N' Stuff Family Fun Center,33.92702428038426,-118.10592088448064
5362,Norwalk,Park,Holifield Park,33.89470085078465,-118.06582467242357
5363,Norwalk,Gym,LA Fitness,33.91816329956055,-118.0650405883789
5364,Norwalk,Mexican Restaurant,Chipotle Mexican Grill,33.88592808196876,-118.10201018650821
5365,Norwalk,Dog Run,David R Gafin Dog Run,33.93011940884442,-118.10830588587164
5366,Norwalk,Coffee Shop,Starbucks,33.886903000000004,-118.100471
5367,Norwalk,Karaoke Bar,Anarchy Library,33.9102437885566,-118.11637785126031
5368,Norwalk,Fried Chicken Joint,Church's Chicken,33.887876419426824,-118.08219514049279
5369,Norwalk,Pizza Place,Angelina's Famous Pizza,33.88798028694143,-118.06507573155415
5370,Norwalk,Convenience Store,7-Eleven,33.8951632147704,-118.083050171854
5371,Norwalk,American Restaurant,Bruce's Prime Rib & Spirit,33.91767243918785,-118.06325175785972
5372,Norwalk,Fried Chicken Joint,Popeyes Louisiana Kitchen,33.90227137350768,-118.11714009321317
5373,Norwalk,Video Game Store,GameStop,33.902812,-118.05451799999999
5374,Norwalk,Grocery Store,Stater Bros. Markets,33.888293940585044,-118.06559525684997
5375,Norwalk,Convenience Store,7-Eleven,33.8870687,-118.1005229
5376,Norwalk,Karaoke Bar,"Cocktails, Anyone?",33.909083174471895,-118.11590801750334
5377,Norwalk,Coffee Shop,Starbucks,33.90265385550381,-118.0549620059539
5378,Norwalk,Hot Dog Joint,Wienerschnitzel,33.887262341229466,-118.08640985881927
5379,Norwalk,Pizza Place,Frantone's Pizza & Spaghetti Villa,33.88601898382363,-118.10266792774199
5380,Norwalk,Sandwich Place,SUBWAY,33.88713483029031,-118.08334046595593
5381,Norwalk,Convenience Store,7-Eleven,33.90196907979373,-118.05953398346901
5382,Norwalk,Convenience Store,Circle K,33.90275757367987,-118.05402338504791
5383,Norwalk,Pharmacy,CVS pharmacy,33.88791548111762,-118.09951559557751
5384,Norwalk,Sandwich Place,SUBWAY,33.90280439207384,-118.05436307267837
5385,Norwalk,Video Store,Redbox,33.887611,-118.099401
5386,Norwalk,Gym,LA Fitness,33.88510120225448,-118.10343811833633
5387,Norwalk,Fast Food Restaurant,Carl's Jr. / Green Burrito,33.90175521489069,-118.11714619686006
5388,Norwalk,Discount Store,Dollar Tree,33.902567929530875,-118.11538696289062
5389,Norwalk,Pizza Place,Little Caesars Pizza,33.902812,-118.05451799999999
5390,Norwalk,Fast Food Restaurant,Taco Bell,33.901876,-118.08288600000002
5391,Norwalk,Convenience Store,7-Eleven,33.9173166,-118.0547461
5392,Norwalk,Fast Food Restaurant,Tam's Burgers,33.9019724005601,-118.08428049376103
5393,Norwalk,Gas Station,Shell,33.90245926310424,-118.08180034160613
5394,Norwalk,Taco Place,Tacos Y Mariscos El Tio,33.901908595548434,-118.11461413023447
5395,Norwalk,Hardware Store,The Home Depot,33.88578964048007,-118.10105860233307
5396,Norwalk,Train Station,Metrolink Norwalk/Santa Fe Springs Station,33.916415775139114,-118.06009094215611
5397,Norwalk,Donburi Restaurant,Yoshinoya Beef Bowl Restaurant,33.923197972875016,-118.06293446521549
5398,Norwalk,Fast Food Restaurant,Taco Bell,33.88571243059918,-118.09532498999911
5399,Norwalk,Fast Food Restaurant,El Pollo Loco,33.902598978838796,-118.06432611648697
5400,Norwalk,Convenience Store,ampm,33.9020231,-118.0636381
5401,Norwalk,Fried Chicken Joint,KFC,33.8879754,-118.1013298
5402,Norwalk,Fast Food Restaurant,Taco Bell,33.888013396344355,-118.06610192181353
5403,Norwalk,Fried Chicken Joint,KFC,33.902650372233495,-118.05566244903287
5404,Norwalk,Fast Food Restaurant,McDonald's,33.887446242618395,-118.06357741355896
5405,Norwalk,Fast Food Restaurant,Del Taco,33.887326247370886,-118.10637053204101
5406,Norwalk,Taco Place,Taco Joe's,33.9027617692109,-118.05452877538454
5407,Norwalk,Gas Station,Shell,33.8876061224291,-118.10585548182819
5408,Norwalk,Mexican Restaurant,Casa Adelita,33.90221215609449,-118.05835992489715
5409,Norwalk,Hotel,GuestHouse Hotel Norwalk,33.90364879361726,-118.05844844949686
5410,Norwalk,Fast Food Restaurant,Jack in the Box,33.90228742794718,-118.11630696058273
5411,Norwalk,Fried Chicken Joint,KFC,33.88680803945396,-118.10048134618816
5412,Norwalk,Bar,Rocks,33.88801222406608,-118.10186502477943
5413,Palmdale,Fast Food Restaurant,In-N-Out Burger,34.57936772589622,-118.12795564357302
5414,Palmdale,Cajun / Creole Restaurant,Lee Esther's Creole And Cajun,34.58146833125209,-118.11471591212918
5415,Palmdale,Sushi Restaurant,Shogun,34.581331509259755,-118.11479572904572
5416,Palmdale,Coffee Shop,Starbucks,34.57952073397244,-118.12506513358633
5417,Palmdale,Thai Restaurant,Thai Palms,34.579786516666665,-118.11239
5418,Palmdale,Mexican Restaurant,Mi Ranchito,34.57924955787581,-118.10998191796558
5419,Palmdale,Italian Restaurant,Gino's Italian Restaurant,34.587883108698556,-118.14599936112205
5420,Palmdale,Fast Food Restaurant,Del Taco,34.58304391782634,-118.136528606869
5421,Palmdale,Bookstore,Barnes & Noble,34.59631845600319,-118.14546460675162
5422,Palmdale,Thai Restaurant,Jasmine Thai Restaurant,34.5795688122449,-118.12355986756302
5423,Palmdale,Sandwich Place,SUBWAY,34.5799266,-118.1204088
5424,Palmdale,Cosmetics Shop,Ulta Beauty,34.5966889,-118.145179
5425,Palmdale,Hotel,Embassy Suites by Hilton,34.59760563329939,-118.14074993133545
5426,Palmdale,Discount Store,99 Cents Only Stores,34.598912,-118.137158
5427,Palmdale,Discount Store,Dollar General,34.578734000000004,-118.12621999999999
5428,Palmdale,Sandwich Place,SUBWAY,34.585632663075216,-118.14785762928238
5429,Palmdale,Diner,Alice's Burgers,34.58739542379886,-118.14561150095962
5430,Palmdale,Golf Course,Antelope Valley Country Club,34.60559244826442,-118.13162631294547
5431,Palmdale,Fast Food Restaurant,Carl's Jr.,34.58028394363537,-118.0936365195044
5432,Palmdale,Department Store,Burlington,34.60029152485832,-118.13579767748794
5433,Palmdale,Coffee Shop,Starbucks,34.580016,-118.096369
5434,Palmdale,Department Store,HomeGoods,34.59502092516915,-118.14506205658228
5435,Palmdale,Pizza Place,Domino's Pizza,34.57923802745407,-118.11799366773812
5436,Palmdale,Rental Car Location,Enterprise Rent-A-Car,34.59254,-118.13793
5437,Palmdale,Coffee Shop,Starbucks,34.581008140543425,-118.14126592220829
5438,Palmdale,Convenience Store,7-Eleven,34.5798819,-118.1162273
5439,Palmdale,Fast Food Restaurant,Jack in the Box,34.57924833318353,-118.1184902787208
5440,Palmdale,Bank,Wells Fargo,34.57915558137011,-118.11138108372688
5441,Palmdale,Hotel,Element Palmdale,34.597498514899605,-118.14370833472697
5442,Palmdale,Discount Store,99 Cents Only Stores,34.57922,-118.092194
5443,Palmdale,Fried Chicken Joint,Boom Boom Chicken,34.587866,-118.146128
5444,Palmdale,Sushi Restaurant,Tokyo Steak House,34.57990850712115,-118.09087536218618
5445,Palmdale,Convenience Store,7-Eleven,34.579124384057266,-118.09434475792645
5446,Palmdale,Café,Lucky Roxy's Cafe,34.58275397811523,-118.13554334981717
5447,Palmdale,Fast Food Restaurant,Del Taco,34.5800645433013,-118.09630717872172
5448,Palmdale,Thrift / Vintage Store,Goodwill,34.579341888427734,-118.08976745605469
5449,Palmdale,Hardware Store,The Home Depot,34.59894470623462,-118.13492953777313
5450,Palmdale,Rental Car Location,Enterprise Rent-A-Car,34.581775194191806,-118.13592469549201
5451,Palmdale,Sandwich Place,SUBWAY,34.5802556,-118.0950931
5452,Palmdale,Thai Restaurant,Shandra Thai Cuisine,34.58038714812433,-118.08466412122448
5453,Palmdale,Ice Cream Shop,Baskin-Robbins,34.57951487271202,-118.09620530651335
5454,Palmdale,Discount Store,Dollar Tree,34.57898584258295,-118.12701562145165
5455,Palmdale,Pizza Place,Little Caesars Pizza,34.58076095581055,-118.09662628173828
5456,Palmdale,Convenience Store,ampm,34.582822,-118.136217
5457,Palmdale,Fast Food Restaurant,KFC,34.579815,-118.118571
5458,Palmdale,Pizza Place,Pizza Hut,34.57954315076034,-118.12727719545364
5459,Palmdale,Bank,Chase Bank,34.580069,-118.097748
5460,Palmdale,Fast Food Restaurant,McDonald's,34.580261,-118.127976
5461,Palmdale,Hotel,Ramada Inn Palmdale,34.58112,-118.1354
5462,Palmdale,Fast Food Restaurant,Taco Bell,34.57949163540239,-118.12990651865178
5463,Palmdale,Train Station,Metrolink Palmdale Station,34.59057499058542,-118.11994575339055
5464,Palmdale,Fast Food Restaurant,El Pollo Loco,34.580444,-118.088825
5465,Palmdale,Breakfast Spot,IHOP,34.5798683484859,-118.0893022204543
5466,Palmdale,Convenience Store,ampm,34.580492,-118.085604
5467,Palmdale,Gas Station,Shell,34.580068,-118.09481299999999
5468,Palmdale,Fast Food Restaurant,Burger King,34.579761778849914,-118.08267742395401
5469,Palmdale,Performing Arts Venue,The Palmdale Playhouse,34.578556060791016,-118.11152648925781
5470,Palmdale,Mexican Restaurant,Costa Mar Mariscos,34.580322265625,-118.1228256225586
5471,Palmdale,Latin American Restaurant,El Carbonero,34.57887290853837,-118.12662541866302
5472,Palmdale,Chinese Restaurant,Dragon Palace,34.57972734264385,-118.08843403658652
5473,Palmdale,Grocery Store,VONS,34.57914977149135,-118.08227289706934
5474,Palmdale,Train Station,Palmdale Transportation Center,34.590787475307,-118.11949735734517
5475,Palmdale,Hotel,Best Western Plus John Jay Inn & Suites,34.583989,-118.141185
5476,Palmdale,Hotel,Red Roof Inn Palmdale/Lancaster,34.579532623291016,-118.13141632080078
5477,Palmdale,Bus Station,Palmdale Amtrak (PMD),34.59087371826172,-118.1196517944336
5478,Palmdale,Hotel,Motel 6,34.583281,-118.135498
5479,Palmdale,Motel,Palmdale Hotel,34.58113905057201,-118.13580742521906
5480,Palmdale,Golf Course,Desert Sands Park,34.59422496056216,-118.12734044948708
5481,Palmdale,Baseball Field,American Indian Little League,34.59358748261845,-118.1292605048065
5482,Palmdale,Pharmacy,Palmdale Medical Pharmacy,34.58380889892578,-118.14051818847656
5483,Palmdale,Scenic Lookout,California Aquaduct,34.56442895219258,-118.13315769495259
5484,Palmdale,Park,Pelona Vista Park,34.56810106996731,-118.13796334758301
5485,Palmdale,Advertising Agency,Palmdale Trophy,34.599044,-118.125438
5486,Palmdale,Food,Buffet King,34.58088,-118.091646
5487,Palmdale,Boat or Ferry,20 St East,34.57095845690545,-118.0926729649836
5488,Palmdale,Lake,Lake Palmdale,34.55783786011739,-118.12441461027545
5489,Palmdale,Fried Chicken Joint,Louisiana Fried Chicken,34.6013280724053,-118.1217973141095
5490,Palmdale,Light Rail Station,Metrolink - Antelope Valley Line,34.60180113444478,-118.11688834936672
5491,Palmdale,Dry Cleaner,Dry clean express,34.57925033569336,-118.08892059326172
5492,Palmdale,Japanese Restaurant,Hatsuki,34.580955,-118.088812
5493,Palmdale,Burger Joint,Doublz,34.579801659049096,-118.08855055037189
5494,Palmdale,Lake,Palmdale Fin and Feather Club,34.555648286432024,-118.12067155866723
5495,Palmdale,Donut Shop,Yummy Donuts,34.57989501953125,-118.0875015258789
5496,Palmdale,Mexican Restaurant,El Tucan Azul,34.580392138687195,-118.08611703282548
5497,Palmdale,Mexican Restaurant,Rosarito Mariscos & Tacos,34.57973861694336,-118.08473205566406
5498,Palmdale,Grocery Store,Siam Grocery Warehouse,34.580644,-118.084607
5499,Palmdale,Grocery Store,Ana Verde Market,34.55668258666992,-118.1352767944336
5500,Palmdale,Flea Market,Palmdale International Swap Meet,34.57950170313822,-118.08408863971155
5501,Palmdale,Miscellaneous Shop,Naughty By Night,34.580808000000005,-118.083308
5502,Palos Verdes Estates,Beach,Bluff Cove,33.79388738979985,-118.4072536245865
5503,Palos Verdes Estates,Other Great Outdoors,Malaga Cove,33.80044162332886,-118.38933286728664
5504,Palos Verdes Estates,Trail,Shipwreck Trail,33.79756925121101,-118.40663194656372
5505,Palos Verdes Estates,Surf Spot,Lunada Bay,33.774575221716134,-118.41664529618716
5506,Palos Verdes Estates,Trail,Palos Verdes Hiking Trails,33.8027317498431,-118.38173265541049
5507,Palos Verdes Estates,Park,Fred Hesse Jr. Community Park,33.76742885139555,-118.39193466252493
5508,Palos Verdes Estates,Scenic Lookout,Roessler Point,33.80254220765291,-118.39646037375346
5509,Palos Verdes Estates,Beach,Torrance Beach,33.81362153636248,-118.3903541908436
5510,Palos Verdes Estates,Golf Course,Palos Verdes Golf Club,33.795346966610694,-118.37335970736122
5511,Palos Verdes Estates,Supermarket,Ralphs,33.7604748,-118.3946974
5512,Palos Verdes Estates,Movie Theater,Regal Promenade,33.771895,-118.372833
5513,Palos Verdes Estates,Burger Joint,The Habit Burger Grill,33.776103,-118.375936
5514,Palos Verdes Estates,Gym,Equinox Palos Verdes,33.772993,-118.373985
5515,Palos Verdes Estates,Coffee Shop,Starbucks,33.775405,-118.377925
5516,Palos Verdes Estates,Skating Rink,Ice Chalet,33.77263422139805,-118.37329866766413
5517,Palos Verdes Estates,Beach,RAT Beach,33.80691944087182,-118.3904340706361
5518,Palos Verdes Estates,Farmers Market,Malaga Cove Ranch Market,33.79994589862025,-118.38939631628234
5519,Palos Verdes Estates,Pharmacy,Rite Aid,33.77499605636634,-118.37642893195152
5520,Palos Verdes Estates,Pizza Place,Mod Pizza,33.77610833,-118.37578615
5521,Palos Verdes Estates,Gym / Fitness Center,Bay Club,33.77405593748791,-118.37580188326574
5522,Palos Verdes Estates,Juice Bar,Jamba Juice,33.774793,-118.375244
5523,Palos Verdes Estates,Breakfast Spot,Yellow Vase,33.79964187192316,-118.38961342875201
5524,Palos Verdes Estates,Diner,Ruby's Diner,33.772813,-118.373408
5525,Palos Verdes Estates,Mexican Restaurant,Chipotle Mexican Grill,33.77613932808387,-118.37578913128277
5526,Palos Verdes Estates,Café,Yellow Vase,33.7996336,-118.3895651
5527,Palos Verdes Estates,Supermarket,Pavilions,33.7754321,-118.378006
5528,Palos Verdes Estates,Pet Store,Pet Food Express,33.77661742235426,-118.37623283349902
5529,Palos Verdes Estates,Sandwich Place,Subway 561,33.77499789763133,-118.37756759198209
5530,Palos Verdes Estates,Cosmetics Shop,Ulta Beauty,33.7742151,-118.3759387
5531,Palos Verdes Estates,Italian Restaurant,Luna Rossa Ristorante,33.77191059998267,-118.37313190751382
5532,Palos Verdes Estates,Ice Cream Shop,Baskin-Robbins,33.774905149717426,-118.37690368269311
5533,Palos Verdes Estates,Bank,Wells Fargo,33.7758217,-118.3780942
5534,Palos Verdes Estates,Mediterranean Restaurant,Chicken Maison,33.77448768624372,-118.37519246154527
5535,Palos Verdes Estates,Seafood Restaurant,Rubio's,33.771875,-118.373749
5536,Palos Verdes Estates,Kitchen Supply Store,Williams-Sonoma,33.77226302769396,-118.37338654332167
5537,Palos Verdes Estates,New American Restaurant,Good Stuff Restaurant,33.7721249537403,-118.37384306312943
5538,Palos Verdes Estates,Cosmetics Shop,Ulta Beauty,33.774356026152006,-118.37602656456568
5539,Palos Verdes Estates,Vietnamese Restaurant,Pho Hana,33.77384203679234,-118.3763207726133
5540,Palos Verdes Estates,Café,Saint Honore Bistro Caffe,33.77590989004287,-118.417925671668
5541,Palos Verdes Estates,Peruvian Restaurant,El Pollo Inka,33.772665,-118.374411
5542,Palos Verdes Estates,Convenience Store,7-Eleven,33.7794627932017,-118.391164317727
5543,Palos Verdes Estates,Clothing Store,Banana Republic,33.772468,-118.373077
5544,Palos Verdes Estates,Flea Market,Palos Verdes Street Fair,33.773457,-118.375157
5545,Palos Verdes Estates,Coffee Shop,Starbucks,33.76060395186901,-118.39443942287205
5546,Palos Verdes Estates,Shopping Mall,Peninsula Shopping Center,33.77489897671621,-118.37606650787505
5547,Palos Verdes Estates,Bank,Chase Bank,33.77548691517629,-118.41809095044628
5548,Palos Verdes Estates,Pet Store,Petco,33.774362275893324,-118.37605937511758
5549,Palos Verdes Estates,Furniture / Home Store,Pottery Barn,33.772287,-118.373304
5550,Palos Verdes Estates,Department Store,Stein Mart,33.773990631103516,-118.3759536743164
5551,Palos Verdes Estates,Bank,Chase Bank,33.761363,-118.39367
5552,Palos Verdes Estates,Shipping Store,The UPS Store,33.7746913771985,-118.37639216319462
5553,Palos Verdes Estates,Department Store,T.J. Maxx,33.774565781743775,-118.3772552609247
5554,Palos Verdes Estates,Theater,Norris Theater,33.772335195411564,-118.37567958407105
5555,Palos Verdes Estates,Coffee Shop,Starbucks,33.77150296074824,-118.37293633953045
5556,Palos Verdes Estates,Chinese Restaurant,Panda Express,33.7755271257356,-118.3777383567371
5557,Palos Verdes Estates,Women's Store,LOFT,33.7720244,-118.3727542
5558,Palos Verdes Estates,Clothing Store,GAP,33.77225222243547,-118.37321501541155
5559,Palos Verdes Estates,Bike Trail,Palos Verdes Estates Shoreline Preserve,33.7881362472677,-118.41177019715879
5560,Palos Verdes Estates,Trail,Apsley Trail,33.785389,-118.412142
5561,Palos Verdes Estates,Surf Spot,Rat Beach,33.785212555795916,-118.41456262173264
5562,Palos Verdes Estates,Trail,Ocean Breeze Trails,33.77344011806131,-118.40230829626819
5563,Palos Verdes Estates,Baseball Field,Lunada Bay Little League,33.77870999467244,-118.41528624803719
5564,Palos Verdes Estates,Trail,Haggertys Surf Spot,33.80194044059981,-118.39761168521764
5565,Palos Verdes Estates,Clothing Store,Costume Closet,33.80187110187447,-118.3963907136534
5566,Palos Verdes Estates,Pool,Palos Verdes Beach & Athletic Club,33.802178887320196,-118.39696696769654
5567,Palos Verdes Estates,Flower Shop,Stems,33.800260488205296,-118.39026289960557
5568,Palos Verdes Estates,Football Stadium,Palos Verdes High School Football Stadium,33.77977752685547,-118.41938018798828
